TimeStamp,T0.56,Td,Tgrass,Tw,RH,U0.56,U1.12,U2.24,U4.48,U5,U6.4,Sb,Ldw(uc),Luw(uc),Rn,Sdw,Suw
timestamp,degC,degC,degC,degC,%,m/s,m/s,m/s,m/s,m/s,m/s,W/m^2,W/m^2,W/m^2,W/m^2,W/m^2,W/m^2
01/10/2019 00:05,15.88,15.84,14.89,15.08,91.4,1.4,1.2,1.7,1.9,1.9,1.9,-0.7,-11.1,43,-30.4,-2.8,-1.4
01/10/2019 00:10,15.77,15.84,14.88,15.07,91.4,1.1,1,1.4,1.6,1.7,1.8,-0.7,-13.3,42.5,-31.2,-2.8,-1.4
01/10/2019 00:15,15.77,15.83,14.83,15.08,91.5,1.1,1,1.4,1.6,1.6,1.7,-0.5,-14.2,42.5,-29.6,-3.1,-1.4
01/10/2019 00:20,15.72,15.81,14.87,15.09,91.8,1.2,1,1.5,1.7,1.7,1.8,-0.7,-13.1,42.3,-23.7,-3.1,-1.6
01/10/2019 00:25,15.66,15.78,14.86,15.08,92.1,1.2,1,1.4,1.7,1.9,1.9,-0.7,-12.9,42.7,-22.9,-3.1,-1.6
01/10/2019 00:30,15.71,15.77,14.97,15.09,92.3,1.2,1.1,1.5,1.8,1.9,2,-1.1,-9.8,42.5,-19.3,-2.8,-1.6
01/10/2019 00:35,15.76,15.75,15.04,15.08,92.4,1.6,1.3,1.8,2.1,2.1,2.2,-1.3,-7.9,43.7,-21.8,-2.6,-1.6
01/10/2019 00:40,15.73,15.71,14.94,15.06,92.4,1.4,1.2,1.6,1.8,2,1.9,-0.9,-12.5,44.1,-26.5,-2.8,-1.6
01/10/2019 00:45,15.6,15.62,14.65,14.98,92.3,1.3,1.1,1.6,1.8,1.8,1.9,-0.3,-24.5,43,-41,-3.7,-1.6
01/10/2019 00:50,15.54,15.54,14.46,14.88,92,1.4,1.2,1.6,1.9,1.9,2,0.3,-26.5,41.6,-43.8,-3.9,-1.6
01/10/2019 00:55,15.51,15.49,14.41,14.81,91.8,1.7,1.4,2,2.2,2.3,2.3,0.3,-26,40.2,-42.3,-3.9,-1.4
01/10/2019 01:00,15.47,15.47,14.39,14.76,91.6,1.9,1.5,2.1,2.3,2.3,2.4,0.1,-26.2,40,-48.8,-3.7,-1.2
01/10/2019 01:05,15.44,15.42,14.29,14.68,91.3,1.8,1.5,2.2,2.4,2.4,2.5,-0.1,-25.4,39.6,-46.9,-3.7,-1.4
01/10/2019 01:10,15.35,15.38,14.22,14.63,91.3,1.4,1.1,1.6,1.8,1.9,2,-0.3,-25.6,38.9,-44.4,-3.7,-1.4
01/10/2019 01:15,15.3,15.33,14.14,14.6,91.5,1.4,1.2,1.6,1.9,2.2,2,-0.5,-26.7,38.4,-40.2,-3.9,-1.4
01/10/2019 01:20,15.21,15.29,14.1,14.58,91.7,1.3,1.1,1.5,1.8,1.8,2,-0.3,-28.6,38,-40.7,-3.9,-1.4
01/10/2019 01:25,15.16,15.25,13.99,14.55,91.7,1.2,1,1.5,1.8,2,1.9,-0.1,-34.1,37.8,-46.7,-4.2,-1.2
01/10/2019 01:30,15.08,15.17,13.78,14.48,91.7,1.3,1.1,1.6,1.9,2.2,2.1,-0.1,-38.3,37.3,-47.5,-4.8,-1.2
01/10/2019 01:35,14.91,15.11,13.66,14.44,92,1.3,1,1.5,1.8,1.8,1.9,0.3,-40.9,36.4,-47.2,-4.8,-1.2
01/10/2019 01:40,14.79,15.02,13.35,14.38,92.2,1,0.8,1.2,1.5,1.5,1.6,0.5,-39.6,35.5,-41.5,-5,-1.2
01/10/2019 01:45,14.71,14.97,13.48,14.35,92.6,1,0.9,1.3,1.6,1.5,1.7,0.3,-38.5,35.3,-40.5,-4.5,-1.2
01/10/2019 01:50,14.65,14.9,13.48,14.32,92.9,0.9,0.7,1.2,1.4,1.6,1.6,-0.1,-31.5,35,-29.9,-4.2,-1.2
01/10/2019 01:55,14.6,14.85,13.6,14.31,93.2,0.7,0.6,1,1.2,1.3,1.3,-0.5,-27.1,35.3,-24.4,-3.7,-1.2
01/10/2019 02:00,14.64,14.84,13.59,14.31,93.5,1,0.8,1.2,1.4,1.4,1.6,-0.5,-30.8,35.7,-29.3,-3.9,-1.2
01/10/2019 02:05,14.71,14.82,13.59,14.31,93.6,1.2,1,1.4,1.6,1.7,1.7,-0.7,-26.2,36.8,-23.4,-3.7,-1
01/10/2019 02:10,14.79,14.85,14.02,14.33,93.8,1.2,1,1.5,1.7,1.8,1.8,-1.5,-14,38.4,-9.4,-2.8,-1.2
01/10/2019 02:15,14.81,14.84,13.95,14.34,93.8,0.8,0.7,1.1,1.3,1.3,1.4,-1.5,-21,39.6,-16.7,-3.1,-1.2
01/10/2019 02:20,14.67,14.79,13.71,14.28,93.8,1,0.8,1.3,1.6,1.5,1.6,-0.5,-32.8,39.6,-32.5,-3.9,-1.2
01/10/2019 02:25,14.6,14.71,13.46,14.22,93.8,0.8,0.7,1.1,1.4,1.3,1.5,-0.1,-29.3,39.1,-28.1,-4.2,-1.2
01/10/2019 02:30,14.57,14.67,13.45,14.18,93.8,0.9,0.8,1.2,1.3,1.3,1.4,-0.3,-31.3,38.2,-30.6,-4.2,-1.2
01/10/2019 02:35,14.43,14.61,13.34,14.12,93.8,0.9,0.8,1.2,1.6,1.6,1.7,-0.3,-30.8,35.3,-29.1,-4.2,-1.2
01/10/2019 02:40,14.44,14.55,13.49,14.07,93.8,1.2,1,1.4,1.7,1.6,1.8,-0.3,-30.4,30.3,-29.1,-3.9,-1.2
01/10/2019 02:45,14.38,14.53,13.39,14.05,93.9,1.2,0.9,1.4,1.6,1.6,1.7,-0.3,-30.2,28.5,-27.3,-3.9,-1.2
01/10/2019 02:50,14.33,14.47,13.31,14,94,0.9,0.8,1.2,1.4,1.3,1.6,-0.3,-27.5,28.7,-25.7,-3.9,-1.2
01/10/2019 02:55,14.38,14.48,13.51,14.02,94.2,0.9,0.8,1.2,1.4,1.5,1.5,-0.7,-23,29.1,-19.5,-3.4,-1.2
01/10/2019 03:00,14.37,14.47,13.52,14.02,94.3,0.7,0.6,1.1,1.2,1.4,1.4,-0.9,-21.9,29.8,-18,-3.4,-1.2
01/10/2019 03:05,14.41,14.48,13.63,14.03,94.4,1,0.9,1.2,1.5,1.5,1.7,-1.1,-19.7,30.5,-15.4,-3.4,-1.4
01/10/2019 03:10,14.38,14.48,13.49,14.03,94.4,1,0.8,1.3,1.6,1.2,1.6,-0.7,-29.1,30.7,-26.5,-3.7,-1.2
01/10/2019 03:15,14.32,14.43,13.37,13.99,94.4,0.9,0.8,1.1,1.3,1.2,1.3,-0.3,-29.1,32.3,-26.5,-3.9,-1.2
01/10/2019 03:20,14.27,14.35,13.16,13.93,94.4,0.6,0.6,0.9,1.1,1.3,1.3,-0.5,-24.7,29.6,-20.3,-3.7,-1.4
01/10/2019 03:25,14.4,14.44,13.54,14,94.5,1.3,1.1,1.6,1.8,1.9,2,-0.9,-19.2,30.3,-15.4,-3.1,-1.2
01/10/2019 03:30,14.45,14.46,13.83,14.02,94.6,1.2,1,1.6,1.9,1.9,2,-1.3,-11.6,31.6,-4.8,-2.8,-1.4
01/10/2019 03:35,14.54,14.52,13.95,14.07,94.6,1.3,1.1,1.6,1.8,1.6,1.9,-1.5,-12.2,37.8,-6.8,-2.6,-1.4
01/10/2019 03:40,14.51,14.53,13.84,14.08,94.5,0.9,0.8,1.2,1.6,1.5,1.7,-1.1,-17.1,35.3,-13.6,-2.8,-1.4
01/10/2019 03:45,14.61,14.56,13.82,14.1,94.5,1.3,1.1,1.6,1.9,1.8,2,-0.9,-18.1,34.4,-16.7,-3.1,-1.2
01/10/2019 03:50,14.6,14.59,13.94,14.11,94.4,0.8,0.7,1.1,1.4,1.4,1.5,-1.1,-11.1,34.4,-7.6,-2.6,-1.4
01/10/2019 03:55,14.7,14.64,14.03,14.16,94.3,1,0.9,1.3,1.5,1.5,1.6,-1.3,-11.8,36.6,-9.9,-2.6,-1.4
01/10/2019 04:00,14.65,14.64,13.8,14.15,94.2,0.9,0.8,1.1,1.4,1.5,1.5,-1.1,-22.5,39.8,-22.6,-3.4,-1.4
01/10/2019 04:05,14.57,14.62,13.54,14.13,94.1,0.8,0.7,1,1.2,1.2,1.3,-0.3,-29.9,39.1,-30.4,-3.9,-1.2
01/10/2019 04:10,14.48,14.58,13.53,14.09,94,0.8,0.7,1.1,1.4,1.5,1.5,-0.1,-23.2,34.8,-21.1,-3.7,-1.2
01/10/2019 04:15,14.63,14.61,13.56,14.12,94.1,1.1,0.9,1.3,1.5,1.4,1.5,-0.5,-28.4,35.3,-27.8,-3.7,-1.2
01/10/2019 04:20,14.53,14.58,13.49,14.08,94,0.7,0.6,1,1.2,1.3,1.3,-0.5,-23.8,35,-20.5,-3.7,-1.2
01/10/2019 04:25,14.63,14.6,13.74,14.1,94,1.1,0.9,1.2,1.4,1.4,1.5,-0.9,-17.9,35.5,-15.6,-3.1,-1.2
01/10/2019 04:30,14.59,14.61,13.6,14.11,93.9,1,0.8,1.3,1.5,1.3,1.6,-0.9,-26.9,35.7,-26.2,-3.4,-1.2
01/10/2019 04:35,14.56,14.59,13.56,14.08,93.8,0.8,0.7,1,1.2,1.3,1.3,-0.5,-26.2,35.7,-24.2,-3.4,-1.2
01/10/2019 04:40,14.62,14.59,13.77,14.07,93.8,1.1,1,1.4,1.6,1.6,1.7,-0.7,-13.1,34.6,-9.7,-2.8,-1.2
01/10/2019 04:45,14.74,14.66,13.99,14.12,93.7,1.1,0.9,1.3,1.6,1.6,1.7,-1.5,-9.8,35.3,-8.9,-2.3,-1.2
01/10/2019 04:50,14.82,14.71,14.04,14.15,93.6,1.3,1.1,1.6,1.8,1.8,2,-1.5,-15.1,36.4,-19.3,-2.3,-1.2
01/10/2019 04:55,14.75,14.73,13.86,14.14,93.3,1.2,1,1.4,1.6,1.6,1.7,-0.7,-20.8,36.6,-25.2,-3.1,-1.2
01/10/2019 05:00,14.73,14.75,13.92,14.16,93.3,0.8,0.7,1.1,1.4,1.5,1.5,-0.9,-16.4,36.8,-18.7,-2.8,-1.4
01/10/2019 05:05,14.76,14.77,13.82,14.17,93.2,1,1,1.3,1.6,1.6,1.7,-0.7,-26.7,36.8,-29.6,-3.1,-1.4
01/10/2019 05:10,14.74,14.76,13.72,14.15,93.1,1.5,1.2,1.8,1.9,1.8,2,-0.3,-25.6,37.1,-29.6,-3.7,-1.2
01/10/2019 05:15,14.67,14.73,13.73,14.13,93,0.7,0.7,0.9,1,1.1,1,-0.5,-21.9,36.8,-21.1,-3.1,-1.4
01/10/2019 05:20,14.74,14.74,13.79,14.13,93,1.1,1,1.4,1.7,1.7,1.8,-0.7,-20.1,36.6,-21.8,-3.1,-1.4
01/10/2019 05:25,14.7,14.76,13.75,14.13,93,1.2,1,1.6,1.8,1.7,2,-0.3,-31.7,36.4,-33.5,-3.4,-1.2
01/10/2019 05:30,14.72,14.76,13.84,14.13,92.9,1.1,0.9,1.4,1.7,1.8,1.8,-0.7,-16.2,36.8,-16.9,-2.8,-1.2
01/10/2019 05:35,14.71,14.78,13.76,14.14,92.9,1.1,1,1.4,1.7,1.6,1.7,-0.7,-38,36.8,-39.4,-3.1,-1.2
01/10/2019 05:40,14.52,14.71,13.15,14.09,92.8,1,0.8,1.2,1.4,1.5,1.4,0.5,-60.3,35.9,-56.3,-4.8,-1.2
01/10/2019 05:45,14.39,14.61,12.86,14.01,92.8,0.9,0.8,1.2,1.4,1.5,1.6,0.9,-63.6,34.8,-54.7,-5,-1
01/10/2019 05:50,14.37,14.57,12.78,13.98,93,1.2,1,1.5,1.8,1.8,1.9,1.2,-63.4,33.7,-53.4,-4.8,-0.8
01/10/2019 05:55,14.41,14.5,12.98,13.91,93,1.2,1,1.4,1.6,1.8,1.7,0.1,-50.7,33.2,-40.5,-3.7,-0.5
01/10/2019 06:00,14.36,14.51,13.02,13.91,93.1,1.2,0.9,1.4,1.7,1.6,1.8,-0.1,-50.1,33.7,-38.9,-2.6,-0.3
01/10/2019 06:05,14.44,14.54,13.32,13.94,93.1,0.9,0.8,1.2,1.4,1.5,1.5,-0.9,-30.6,34.6,-19.3,-0.1,-0.1
01/10/2019 06:10,14.48,14.53,13.65,13.95,93.2,0.5,0.5,0.8,1,1.3,1.1,-1.9,-9,35.7,3,1.3,-0.5
01/10/2019 06:15,14.66,14.59,13.76,14,93.3,1,0.8,1.2,1.4,1.4,1.5,-2.1,-29.3,36.8,-16.4,3.5,-0.1
01/10/2019 06:20,14.66,14.59,13.74,14,93.2,1.1,0.9,1.4,1.6,1.8,1.8,-1.3,-19,38.2,-9.9,5.1,0.5
01/10/2019 06:25,14.78,14.67,14.08,14.06,93.2,0.8,0.7,1,1.3,1.3,1.4,-1.9,-11.1,39.1,0.7,9.5,0.9
01/10/2019 06:30,14.91,14.75,14.21,14.12,93.1,1.5,1.2,1.8,2.1,1.8,2.2,-1.9,-12,40.9,-7.3,16.1,2.6
01/10/2019 06:35,15,14.86,14.32,14.18,92.8,1.7,1.4,1.9,2.2,2.4,2.4,-1.9,-19,52,-21.1,18.6,3
01/10/2019 06:40,15.02,14.91,14.14,14.19,92.4,1.3,1.1,1.5,1.8,1.8,1.9,-0.9,-37.6,53,-30.9,25.7,3.6
01/10/2019 06:45,15.04,14.95,14.14,14.2,92.1,1.7,1.4,1.9,2.1,2.1,2.2,-0.7,-29.9,53.4,-28.1,19.4,2.2
01/10/2019 06:50,15.1,15,14.41,14.25,92,1.3,1.1,1.6,1.9,1.9,2,-1.5,-10.3,53.6,-12.8,18.9,1.8
01/10/2019 06:55,15.27,15.09,14.64,14.32,92,1.5,1.2,1.8,2.1,2.1,2.2,-2.1,-8.1,54.8,-15.4,24.6,3.2
01/10/2019 07:00,15.33,15.15,14.72,14.36,91.7,1.4,1.2,1.7,2,1.9,2.1,-1.7,-25.8,55.9,-19.8,43,6.1
01/10/2019 07:05,15.51,15.21,15.08,14.39,91.5,1.7,1.4,1.9,2.2,2.3,2.3,-1.3,-24,56.8,-5,71.3,12
01/10/2019 07:10,15.63,15.29,15.36,14.43,91.1,1.9,1.5,2.2,2.5,2.3,2.6,1.4,-26.5,59.1,-19.8,74.9,12.6
01/10/2019 07:15,15.68,15.37,15.33,14.45,90.5,1.5,1.3,1.8,2.1,2.4,2.2,17.5,-37.8,59.8,-21.1,82,13.7
01/10/2019 07:20,15.9,15.48,16.09,14.5,90,1.7,1.4,1.9,2.2,2.1,2.3,187.4,-44.4,59.5,-12,135.6,27.7
01/10/2019 07:25,15.99,15.59,16.42,14.58,89.9,1.6,1.3,1.8,2,2.2,2.1,344.2,-68.9,56.8,-34.3,145.5,31.4
01/10/2019 07:30,16.14,15.59,16.39,14.57,89.5,1.9,1.6,2.3,2.6,2.8,2.8,387.6,-73.7,51.4,-46.4,151.2,32.1
01/10/2019 07:35,16.31,15.63,16.58,14.58,89.3,1.4,1.2,1.6,1.9,2,2.1,407,-74.8,38,-30.9,161.9,33.5
01/10/2019 07:40,16.35,15.69,16.87,14.6,88.9,2.1,1.8,2.4,2.7,2.8,2.8,382.9,-73.7,26.4,-36.3,171.3,34.4
01/10/2019 07:45,16.42,15.74,16.96,14.62,88.5,1.4,1.2,1.8,2.2,2.1,2.3,268.7,-68.6,15.7,-12.5,166.3,31.7
01/10/2019 07:50,16.63,15.8,17.35,14.63,88.3,1.4,1.2,1.7,2.1,2,2.2,391.4,-69.7,9.8,8.7,196,39
01/10/2019 07:55,16.84,15.94,18.22,14.73,87.9,1.6,1.3,1.9,2.2,2.2,2.4,393.8,-71.9,4.9,8.2,208.9,41.5
01/10/2019 08:00,16.91,16.02,18.21,14.73,87.3,1.7,1.4,2,2.3,2.5,2.4,391.8,-72.4,-0.8,15.9,216.6,42.1
01/10/2019 08:05,17.2,16.16,19.17,14.8,86.8,1.5,1.2,1.8,2.1,2.1,2.4,424.5,-67.1,-4.2,48.3,248.4,49.2
01/10/2019 08:10,16.97,16.23,19.23,14.79,85.8,2.3,2,2.7,3,3,3.2,172.3,-42.4,-7.6,100.1,261.1,48.2
01/10/2019 08:15,17.05,16.38,19.71,14.88,85.7,2.3,2,2.8,3,3.3,3.1,164.8,-31.3,-9,109.1,247.6,45.4
01/10/2019 08:20,17.7,16.54,20.9,14.96,85.1,1.8,1.6,2,2.3,2.5,2.6,280.6,-34.1,-9.4,166.3,326.4,62.6
01/10/2019 08:25,17.81,16.77,21.3,15.13,84.5,2.1,1.8,2.5,2.9,2.9,2.9,133.9,-37.8,-10.1,142,290.7,52.6
01/10/2019 08:30,18.22,16.75,22.02,14.96,83.1,2.7,2.2,3.2,3.6,3.7,3.8,404.3,-37.8,-11,236.4,423.1,83.5
01/10/2019 08:35,17.75,16.82,21.12,14.94,82.1,2.4,2,2.9,3.3,3.4,3.7,138.2,-38,-13.1,159.8,269,46.7
01/10/2019 08:40,16.99,16.5,18.44,14.73,82.2,2.5,2.1,2.9,3.3,3.4,3.5,6.4,-32.6,-12.8,114.8,175.1,25
01/10/2019 08:45,16.97,16.5,18.52,14.79,83,2,1.7,2.3,2.4,2.5,2.5,3.2,-24.3,-12.6,108.1,143.5,19.7
01/10/2019 08:50,16.45,16.37,17.13,14.74,83.5,1.6,1.4,1.9,2.2,2.1,2.3,3.6,-20.3,-12.2,30.7,63.3,5.9
01/10/2019 08:55,15.4,16.12,15.63,14.68,84.7,1.9,1.6,2.2,2.5,2.6,2.5,7.8,-15.3,-12.6,-35.6,44.4,4.7
01/10/2019 09:00,14.91,15.84,15.29,14.58,86.3,2.2,1.8,2.5,2.7,3,2.9,8.4,-13.3,-12.8,-10.5,60.1,8.4
01/10/2019 09:05,14.92,15.71,15.45,14.63,88,1.6,1.3,1.9,2.1,2.1,2.2,4.6,-13.3,-11.7,5.6,65.3,9.5
01/10/2019 09:10,14.88,15.57,15.41,14.62,89.1,1.5,1.3,1.8,2,2.1,2.2,2,-11.4,-11,11.3,69.1,10.5
01/10/2019 09:15,15.16,15.54,16.44,14.65,89.9,1.4,1.2,1.6,1.8,1.8,1.9,8.6,-14.9,-9.9,84.3,184.2,30
01/10/2019 09:20,15.43,15.63,17.12,14.8,90.7,1.1,1,1.3,1.5,1.6,1.6,-2.5,-13.8,-8.5,92.3,205.6,32.7
01/10/2019 09:25,15.45,15.6,16.94,14.8,90.8,0.8,0.7,1,1.1,1.1,1.1,-1.5,-14.6,-7.4,45.4,126.8,19.3
01/10/2019 09:30,15.51,15.53,16.82,14.75,90.7,1.2,1,1.4,1.7,1.8,1.8,-0.5,-12,-6.5,49.3,131.7,19.5
01/10/2019 09:35,15.62,15.56,16.64,14.77,90.9,0.9,0.8,1.1,1.2,1.2,1.3,-0.9,-10.3,-6,38.5,100.1,14.5
01/10/2019 09:40,15.39,15.5,16.08,14.75,91,1.1,0.9,1.4,1.6,1.6,1.7,-0.3,-9,-5.4,9.5,58.4,7.6
01/10/2019 09:45,15.49,15.48,16.06,14.74,91.2,0.7,0.6,0.9,1.1,1.3,1.2,-0.1,-8.5,-4.9,31.5,78.7,11
01/10/2019 09:50,15.67,15.52,16.48,14.8,91.6,0.7,0.7,1,1.1,1.1,1,-1.1,-7.9,-4,52.4,109.5,16.2
01/10/2019 09:55,15.29,15.57,16.35,14.9,92,0.8,0.7,1,1.1,1.3,1.1,-0.9,-6.1,-3.5,26.3,71.9,10.1
01/10/2019 10:00,15.13,15.5,16.05,14.85,92.1,0.7,0.8,0.9,1.1,1.2,1.2,1.4,-5.9,-2.4,35.4,78.2,11.2
01/10/2019 10:05,15.52,15.66,17.06,15,92.5,0.2,0.3,0.4,0.5,0.6,0.6,-1.5,-6.3,-1.7,74.2,129.3,19.5
01/10/2019 10:10,15.52,15.77,17,15.16,92.9,0.1,0.2,0.4,0.5,0.5,0.7,-0.9,-5.9,-0.8,47,94.7,14.1
01/10/2019 10:15,15.28,15.63,16.34,15.06,92.8,0.5,0.6,0.7,0.9,0.9,1,0.3,-5.9,0.3,29.4,71.3,10.1
01/10/2019 10:20,15.52,15.62,17.06,15.04,92.8,1,0.9,1.3,1.6,1.5,1.7,-0.7,-6.3,0.8,73.7,145.2,23.1
01/10/2019 10:25,15.75,15.66,17.58,15.06,92.9,1.2,1,1.4,1.7,1.9,1.8,-1.7,-12.9,1.9,93.3,199,31.2
01/10/2019 10:30,16.47,15.73,18.65,15.1,92.8,1.2,1,1.5,1.7,2,1.8,115,-24.3,3.7,147.9,314.3,55.1
01/10/2019 10:35,17.09,15.98,20.41,15.33,92.7,1.3,1.1,1.5,1.6,1.7,1.6,0.5,-24.3,9.2,49.6,249,40.2
01/10/2019 10:40,16.5,16.06,18.27,15.32,91.7,0.9,0.8,1.1,1.3,1.3,1.3,-2.1,-29.1,7.6,-10.2,128.7,19.1
01/10/2019 10:45,16.99,16.23,18.73,15.43,91.3,1.2,1,1.5,1.8,1.9,1.9,24.8,-12.5,6.2,50.4,209.2,36.7
01/10/2019 10:50,20.05,16.87,24.49,15.78,90.4,1.7,1.4,1.9,2.1,2.3,2.2,690.7,-36.7,7.8,294.2,680.6,131.4
01/10/2019 10:55,20.37,17.56,26.33,16.11,87.8,2.3,1.9,2.6,2.9,3,3.1,733.3,-41.5,11,278.4,716.9,137.6
01/10/2019 11:00,18.06,17.28,20.9,15.66,83.9,2.3,1.9,2.6,2.9,2.9,3,30,-49.2,0.1,-15.1,213.3,33.5
01/10/2019 11:05,17.92,17.04,19.25,15.38,83.4,1.6,1.4,1.9,2.2,2.3,2.4,9.6,-25.8,-6.7,51.1,215.2,35
01/10/2019 11:10,18.91,17.28,21.77,15.43,82.7,2.4,2,2.8,3.1,3.3,3.2,165.4,-27.5,-8.1,210,441.2,79.9
01/10/2019 11:15,19.09,17.57,21.5,15.56,81.9,1.8,1.5,2.1,2.5,2.6,2.5,100.8,-31,-9.2,160.4,340.7,60.5
01/10/2019 11:20,18.33,17.41,19.76,15.38,80.2,2.1,1.7,2.5,2.9,3,3.2,9,-34.5,-9.9,112.7,241,40.8
01/10/2019 11:25,19.1,17.49,21.52,15.33,80.1,2.2,1.9,2.6,2.9,2.9,3.1,177.7,-49.8,-9.7,239.3,418.1,77.4
01/10/2019 11:30,20.42,18.08,24.52,15.76,80,1.4,1.2,1.7,1.8,1.9,1.9,256,-56.6,-10.1,316.4,485.1,91.4
01/10/2019 11:35,20.3,18.31,24.13,15.94,78.9,1.5,1.3,1.8,1.9,2,2,284.1,-45.2,-10.6,349,486.8,92.3
01/10/2019 11:40,21.01,18.43,26.64,15.77,76.6,2.6,2.2,3,3.3,3.5,3.5,644.7,-37.8,-11.7,562.3,727.6,145.4
01/10/2019 11:45,20.8,18.52,26.04,15.76,75.9,2.1,1.8,2.4,2.7,2.8,2.9,519.4,-60.6,-13.5,456.4,611.2,120.1
01/10/2019 11:50,21.25,18.83,26.93,15.87,74.1,2.4,2.1,2.9,3.2,3.4,3.4,640,-68.6,-12.8,457.2,638.9,128.4
01/10/2019 11:55,21,18.77,27.08,15.78,74,2.6,2.2,3,3.4,3.4,3.5,605.7,-62.3,-13.7,480.2,658.1,132.4
01/10/2019 12:00,20.2,18.8,25.69,15.79,72.9,2.5,2.1,2.9,3.2,3.2,3.3,294.6,-57.9,-14.7,338.4,461,89.1
01/10/2019 12:05,21.31,18.72,27.51,15.73,74.1,2.4,2,2.8,3.2,3.1,3.3,712.9,-60.6,-14.7,499.9,692.2,140.1
01/10/2019 12:10,21.71,19.18,30.48,16,72.8,2.4,2,2.8,3,3.3,3.2,740.1,-62.3,-15.3,517.2,716.9,145.4
01/10/2019 12:15,21.43,19.18,29.54,15.84,70.8,2.4,2,2.8,3.2,3.2,3.3,491.3,-55.5,-16.5,476.3,627.4,123.4
01/10/2019 12:20,21.11,19.16,28.93,15.84,71.1,2.7,2.3,3.1,3.5,3.7,3.8,426.3,-51.6,-16.5,457.7,602.1,116.5
01/10/2019 12:25,20.96,19.05,28.16,15.68,70.3,2.8,2.3,3.4,3.9,4,4.1,369.6,-47.7,-16.2,470.1,619.7,120.1
01/10/2019 12:30,21.96,19.38,30.54,15.79,70.3,2.5,2,2.9,3.3,3.4,3.4,555.7,-43.3,-15.8,584.8,752.6,151
01/10/2019 12:35,20.41,19.44,27.31,15.62,66.6,3.3,2.7,3.8,4.1,4.2,4.1,180.7,-40.7,-17.4,290.8,381.6,71
01/10/2019 12:40,19.33,18.82,22.22,15.13,66.9,2.9,2.5,3.3,3.7,4,3.9,42.3,-33,-16.2,162.7,227.8,39
01/10/2019 12:45,19.51,18.66,22.35,15.14,68.9,2.2,1.9,2.5,2.9,3,3,23.8,-39.6,-15.8,165.5,232.2,38.5
01/10/2019 12:50,19.04,18.54,21.32,15.35,70.8,2.1,1.8,2.4,2.7,2.9,2.8,2.8,-41.3,-15.8,111.7,169.9,26.8
01/10/2019 12:55,18.67,18.2,20.35,15.19,71.7,2.2,1.9,2.5,2.9,3.1,3.1,3.8,-46.6,-16,104.2,166.3,26.2
01/10/2019 13:00,18.35,17.89,19.8,15.1,73.6,2.5,2.1,3,3.4,3.5,3.5,4,-47.9,-15.6,99,163.9,26
01/10/2019 13:05,18.28,17.75,19.72,15.17,75.3,2,1.7,2.4,2.8,2.8,2.9,2.6,-51.2,-15.1,84,149.6,23.9
01/10/2019 13:10,18.06,17.58,19.19,15.03,75.6,2.3,1.9,2.7,3.1,3.2,3.2,2.4,-51.8,-15.1,75.5,140.5,22.5
01/10/2019 13:15,17.94,17.49,18.95,15.06,76.8,2.3,1.9,2.8,3.1,3.3,3.3,1.6,-47.2,-14.9,70.6,130.4,21
01/10/2019 13:20,17.78,17.35,18.92,15.07,77.5,2.2,1.8,2.5,2.8,2.9,3,2,-49,-14.7,73.4,135.6,22.5
01/10/2019 13:25,17.82,17.23,19.31,14.86,76.4,1.7,1.5,2.2,2.5,2.6,2.5,2,-51.2,-14.7,94.1,169.1,29.4
01/10/2019 13:30,17.63,17.06,19.24,14.64,76.5,2.3,1.9,2.7,3,3,3.1,7.6,-50.5,-14.7,106.3,183.6,32.1
01/10/2019 13:35,17.85,17.09,19.98,14.78,77.6,1.7,1.4,1.9,2.1,2.2,2.2,11.8,-50.7,-14.4,122.1,199.5,35.4
01/10/2019 13:40,18.14,17.19,20.76,14.94,78.5,1.4,1.2,1.6,1.8,1.8,1.8,1.2,-48.5,-14.4,143.8,226.7,41.1
01/10/2019 13:45,18.3,17.31,21.11,15.02,78.1,1.7,1.4,2,2.3,2.5,2.5,-0.3,-52.9,-14.7,150.3,234.7,42.5
01/10/2019 13:50,18.46,17.36,21.2,15.05,78,1.2,1,1.4,1.5,1.6,1.6,4.8,-57.7,-14.4,134.7,225.9,41.1
01/10/2019 13:55,18.95,17.46,23.37,14.95,76.6,2.1,1.8,2.4,2.7,2.7,2.8,296.6,-58.1,-14,267.2,403,84.3
01/10/2019 14:00,19.52,17.92,24.59,15.27,76.8,1.7,1.4,2,2.4,2.5,2.5,194.7,-58.8,-14.4,243.9,372.3,76
01/10/2019 14:05,18.6,17.79,22.41,15.18,75.3,2.4,1.9,2.8,3.1,3.2,3.2,50.8,-57.5,-15.6,182.6,272,50
01/10/2019 14:10,18.17,17.52,20.6,15,75.8,1.6,1.4,2,2.4,2.6,2.5,5.6,-56.6,-15.1,117.7,194.6,32.5
01/10/2019 14:15,18.08,17.42,20.07,15.05,77.2,1.4,1.1,1.7,1.9,1.9,2,1.8,-56,-15.1,91.8,163.3,27.1
01/10/2019 14:20,17.64,17.12,19.37,14.96,78.4,1.6,1.3,1.9,2.2,2.4,2.4,3.2,-57.1,-15.1,74.7,145.5,23.5
01/10/2019 14:25,17.65,17.1,19.11,15,79.3,1.6,1.3,1.8,2,2.1,2.1,2,-55.5,-14.7,70.3,137.2,22.5
